target,seed,row,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,test_accuracy,detail
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,125,fixed,1,3,2,0.5383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,125,random_directed,146,3,0,0.5792,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,126,fixed,2,3,2,0.5558,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,126,random_directed,68,2,0,0.4583,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,127,fixed,3,3,2,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,127,random_directed,148,2,0,0.4850,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,128,fixed,4,3,2,0.5642,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,128,random_directed,154,3,1,0.5908,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,129,fixed,5,3,2,0.5825,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,129,random_directed,15,3,2,0.5733,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,130,fixed,1,2,1,0.5883,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,130,random_directed,5,2,0,0.4733,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,131,fixed,2,2,1,0.5083,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,131,random_directed,233,2,1,0.5325,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,132,fixed,3,2,1,0.4533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,132,random_directed,163,2,1,0.5358,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,133,fixed,4,2,1,0.4550,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,133,random_directed,16,3,2,0.5908,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,134,fixed,5,2,1,0.5617,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,134,random_directed,169,3,0,0.5492,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,135,fixed,1,3,2,0.5383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,135,random_directed,83,3,0,0.5300,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,136,fixed,2,3,2,0.5558,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,136,random_directed,195,2,0,0.4833,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,137,fixed,3,3,2,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,137,random_directed,87,2,0,0.5042,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,138,fixed,4,3,2,0.5642,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,138,random_directed,84,2,1,0.5042,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,139,fixed,5,3,2,0.5825,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,139,random_directed,135,3,0,0.5683,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,140,fixed,1,2,1,0.5883,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,140,random_directed,234,2,0,0.4400,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,141,fixed,2,2,1,0.5083,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,141,random_directed,244,3,0,0.5875,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,142,fixed,3,2,1,0.4533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,142,random_directed,200,2,1,0.5492,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,143,fixed,4,2,1,0.4550,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,143,random_directed,27,3,0,0.5308,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,144,fixed,5,2,1,0.5617,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,144,random_directed,199,2,1,0.4967,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,145,fixed,1,3,2,0.5383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,145,random_directed,32,2,0,0.4733,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,146,fixed,2,3,2,0.5558,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,146,random_directed,223,2,0,0.4567,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,147,fixed,3,3,2,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,147,random_directed,31,3,1,0.5750,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,148,fixed,4,3,2,0.5642,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,148,random_directed,135,3,1,0.6000,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,149,fixed,5,3,2,0.5825,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,149,random_directed,109,2,1,0.5292,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,150,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,150,random_directed,66,2,0,0.4475,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,151,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,151,random_directed,85,2,0,0.4508,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,152,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,152,random_directed,229,2,0,0.5183,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,153,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,153,random_directed,81,2,0,0.4800,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,154,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,154,random_directed,45,2,0,0.4650,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,155,fixed,1,3,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,155,random_directed,141,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,156,fixed,2,3,0,0.5375,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,156,random_directed,88,2,0,0.4700,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,157,fixed,3,3,0,0.5342,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,157,random_directed,20,2,1,0.5533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,158,fixed,4,3,0,0.5358,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,158,random_directed,18,3,2,0.5767,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,159,fixed,5,3,0,0.5108,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,159,random_directed,94,2,1,0.5375,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,160,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,160,random_directed,77,3,1,0.6225,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,161,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,161,random_directed,65,2,0,0.4483,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,162,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,162,random_directed,49,3,2,0.5967,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,163,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,163,random_directed,229,3,1,0.5800,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,164,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,164,random_directed,11,3,2,0.5458,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,165,fixed,1,3,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,165,random_directed,144,2,0,0.4600,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,166,fixed,2,3,0,0.5375,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,166,random_directed,83,2,1,0.5433,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,167,fixed,3,3,0,0.5342,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,167,random_directed,49,3,1,0.5717,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,168,fixed,4,3,0,0.5358,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,168,random_directed,214,2,0,0.4817,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,169,fixed,5,3,0,0.5108,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,169,random_directed,220,3,0,0.5433,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,170,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,170,random_directed,238,2,1,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,171,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,171,random_directed,109,2,0,0.4708,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,172,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,172,random_directed,3,2,0,0.4692,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,173,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,173,random_directed,231,2,1,0.5192,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,174,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,174,random_directed,245,3,2,0.5983,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,175,fixed,1,3,1,0.6325,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,175,random_directed,110,3,2,0.5933,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,176,fixed,2,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,176,random_directed,90,2,1,0.5250,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,177,fixed,3,3,1,0.6292,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,177,random_directed,107,3,0,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,178,fixed,4,3,1,0.6175,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,178,random_directed,209,2,1,0.5100,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,179,fixed,5,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,179,random_directed,163,3,2,0.5817,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,180,fixed,1,2,1,0.5883,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,180,random_directed,100,2,0,0.4758,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,181,fixed,2,2,1,0.5083,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,181,random_directed,149,2,1,0.5400,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,182,fixed,3,2,1,0.4533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,182,random_directed,127,3,1,0.6575,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,183,fixed,4,2,1,0.4550,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,183,random_directed,126,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,184,fixed,5,2,1,0.5617,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,184,random_directed,128,3,2,0.5892,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,185,fixed,1,3,1,0.6325,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,185,random_directed,252,2,0,0.4525,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,186,fixed,2,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,186,random_directed,126,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,187,fixed,3,3,1,0.6292,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,187,random_directed,15,3,1,0.6092,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,188,fixed,4,3,1,0.6175,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,188,random_directed,61,3,2,0.5850,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,189,fixed,5,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,189,random_directed,249,2,1,0.5392,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,190,fixed,1,2,1,0.5883,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,190,random_directed,142,2,1,0.5233,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,191,fixed,2,2,1,0.5083,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,191,random_directed,62,3,1,0.5775,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,192,fixed,3,2,1,0.4533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,192,random_directed,230,2,0,0.5008,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,193,fixed,4,2,1,0.4550,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,193,random_directed,132,3,2,0.5833,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,194,fixed,5,2,1,0.5617,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,194,random_directed,254,2,1,0.5408,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,195,fixed,1,3,1,0.6325,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,195,random_directed,139,2,0,0.4875,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,196,fixed,2,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,196,random_directed,201,3,0,0.5425,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,197,fixed,3,3,1,0.6292,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,197,random_directed,173,3,1,0.5658,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,198,fixed,4,3,1,0.6175,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,198,random_directed,113,2,1,0.5317,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,199,fixed,5,3,1,0.6242,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,199,random_directed,69,3,1,0.5950,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,200,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,200,random_directed,88,2,1,0.5300,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,201,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,201,random_directed,231,2,0,0.4808,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,202,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,202,random_directed,41,3,0,0.6025,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,203,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,203,random_directed,241,3,1,0.5875,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,204,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,204,random_directed,25,3,0,0.5867,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,205,fixed,1,3,2,0.5383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,205,random_directed,73,2,1,0.5408,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,206,fixed,2,3,2,0.5558,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,206,random_directed,141,2,1,0.5267,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,207,fixed,3,3,2,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,207,random_directed,81,2,1,0.5200,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,208,fixed,4,3,2,0.5642,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,208,random_directed,173,2,1,0.5308,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,209,fixed,5,3,2,0.5825,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,209,random_directed,54,2,1,0.5342,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,210,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,210,random_directed,169,2,1,0.5267,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,211,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,211,random_directed,221,2,0,0.4258,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,212,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,212,random_directed,61,2,1,0.5100,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,213,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,213,random_directed,116,3,2,0.5817,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,214,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,214,random_directed,118,3,2,0.5900,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,215,fixed,1,3,2,0.5383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,215,random_directed,56,3,0,0.6125,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,216,fixed,2,3,2,0.5558,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,216,random_directed,89,3,2,0.5742,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,217,fixed,3,3,2,0.5542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,217,random_directed,58,2,0,0.4533,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,218,fixed,4,3,2,0.5642,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,218,random_directed,30,3,0,0.5275,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,219,fixed,5,3,2,0.5825,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,219,random_directed,23,3,0,0.5417,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,220,fixed,1,2,0,0.4117,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,220,random_directed,222,3,2,0.5458,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,221,fixed,2,2,0,0.4917,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,221,random_directed,188,3,0,0.5683,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,222,fixed,3,2,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,222,random_directed,164,3,0,0.5575,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,223,fixed,4,2,0,0.5450,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,223,random_directed,102,3,0,0.5583,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,224,fixed,5,2,0,0.4383,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,224,random_directed,117,3,2,0.5842,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,225,fixed,1,3,0,0.5467,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,225,random_directed,251,3,2,0.6142,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,226,fixed,2,3,0,0.5375,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,226,random_directed,36,2,1,0.5317,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,227,fixed,3,3,0,0.5342,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,227,random_directed,108,3,0,0.5267,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,228,fixed,4,3,0,0.5358,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,228,random_directed,33,2,0,0.4508,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,229,fixed,5,3,0,0.5108,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,229,random_directed,48,2,0,0.4542,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,230,fixed,1,2,1,0.5883,,
heldout_directed_pivot3_mod3,0xA600000000000001,ledger,hand_oracle,230,random_directed,39,2,1,0.5125,,
